Date,Ajax,Juventus,"Celtic,PLC","Roma,asr",Besiktas,Fenerbahce,Borussia dotmund,Manchester United,"Lazio,ssl"
2013-09-02,10105.0,267.0,67762.0,820.0,2699.0,42202.0,4793.0,13391.0,541.0
2013-09-03,9925.0,265.0,67762.0,744.0,2806.0,41132.0,4580.0,13631.0,529.0
2013-09-04,9629.0,294.0,68356.0,928.0,2817.0,41489.0,4548.0,13393.0,666.0
2013-09-05,9512.0,282.0,68356.0,912.0,2722.0,41251.0,4422.0,14379.0,624.0
2013-09-06,9629.0,287.0,68356.0,895.0,2603.0,39587.0,4456.0,13924.0,596.0
2013-09-09,9510.0,289.0,68356.0,987.0,2520.0,39587.0,4311.0,13644.0,634.0
2013-09-10,9273.0,289.0,68356.0,1001.0,2556.0,40776.0,4289.0,13575.0,618.0
2013-09-11,9285.0,288.0,68356.0,997.0,2520.0,41370.0,4336.0,14553.0,619.0
2013-09-12,9273.0,285.0,68356.0,927.0,2496.0,40419.0,4512.0,13981.0,603.0
2013-09-13,9154.0,293.0,68356.0,939.0,2413.0,38042.0,4408.0,14467.0,618.0
2013-09-16,9154.0,290.0,68356.0,925.0,2306.0,37566.0,4238.0,14526.0,642.0
2013-09-17,9154.0,287.0,68356.0,925.0,2318.0,38042.0,4166.0,15098.0,618.0
2013-09-23,9154.0,287.0,68356.0,895.0,2342.0,38517.0,4112.0,14604.0,621.0
2013-09-24,9392.0,280.0,68356.0,856.0,2556.0,39230.0,4267.0,14505.0,595.0
2013-09-25,9748.0,280.0,68356.0,849.0,2639.0,39944.0,4243.0,14509.0,583.0
2013-09-26,9541.0,277.0,68356.0,845.0,2603.0,39349.0,4451.0,14283.0,605.0
2013-09-27,9747.0,279.0,68356.0,831.0,2556.0,38874.0,4410.0,14484.0,585.0
2013-09-30,9541.0,288.0,68356.0,876.0,2544.0,38993.0,4446.0,14467.0,596.0
2013-10-01,9541.0,291.0,67167.0,850.0,2603.0,39230.0,4485.0,14560.0,594.0
2013-10-02,9510.0,269.0,67762.0,852.0,2615.0,39349.0,4427.0,14577.0,594.0
2013-10-04,9510.0,267.0,68356.0,843.0,2580.0,38755.0,4384.0,14600.0,603.0
2013-10-07,9510.0,267.0,71328.0,832.0,2592.0,38874.0,4434.0,14505.0,586.0
2013-10-08,9570.0,269.0,75192.0,848.0,2568.0,38755.0,4431.0,14644.0,603.0
2013-10-10,9510.0,266.0,75192.0,808.0,2556.0,39112.0,4219.0,14848.0,583.0
2013-10-11,9598.0,264.0,75192.0,806.0,2532.0,38279.0,4208.0,14543.0,583.0
2013-10-14,9255.0,262.0,75192.0,805.0,2425.0,36853.0,4318.0,14295.0,577.0
2013-10-15,9344.0,266.0,74894.0,835.0,2473.0,37209.0,4391.0,14288.0,587.0
2013-10-16,9304.0,263.0,74894.0,830.0,2437.0,36853.0,4267.0,14167.0,588.0
2013-10-17,9510.0,264.0,71328.0,813.0,2473.0,37209.0,4278.0,13485.0,603.0
2013-10-18,9535.0,267.0,75192.0,802.0,2485.0,37328.0,4376.0,13035.0,590.0
2013-10-21,9374.0,267.0,75192.0,810.0,2425.0,37209.0,4372.0,12758.0,579.0
2013-10-22,9510.0,271.0,75192.0,808.0,2508.0,37328.0,4339.0,13057.0,592.0
2013-10-23,9392.0,271.0,75192.0,789.0,2461.0,37566.0,4330.0,12986.0,594.0
2013-10-24,9392.0,270.0,74894.0,795.0,2485.0,37685.0,4262.0,12907.0,586.0
2013-10-25,9332.0,269.0,74894.0,805.0,2473.0,37804.0,4231.0,13554.0,588.0
2013-10-28,9392.0,269.0,74894.0,817.0,2318.0,35070.0,4278.0,13495.0,601.0
2013-10-29,9867.0,271.0,75489.0,813.0,2354.0,35426.0,4311.0,13117.0,608.0
2013-10-30,9393.0,271.0,75489.0,812.0,2294.0,34832.0,4377.0,13077.0,612.0
2013-10-31,9628.0,271.0,75489.0,808.0,2271.0,34713.0,4344.0,13077.0,619.0
2013-11-01,9405.0,272.0,75489.0,812.0,2271.0,33881.0,4389.0,13707.0,612.0
2013-11-04,9915.0,271.0,75192.0,817.0,2306.0,34119.0,4326.0,13108.0,602.0
2013-11-05,9926.0,271.0,75192.0,813.0,2235.0,33881.0,4340.0,13447.0,604.0
2013-11-06,9985.0,269.0,75192.0,813.0,2116.0,33524.0,4368.0,13077.0,607.0
2013-11-07,9704.0,269.0,75786.0,821.0,2009.0,32216.0,4383.0,13690.0,603.0
2013-11-08,9717.0,266.0,75631.0,821.0,2128.0,33881.0,4358.0,13338.0,604.0
2013-11-11,9915.0,266.0,75631.0,806.0,2128.0,33643.0,4337.0,12799.0,622.0
2013-11-12,9926.0,264.0,75631.0,863.0,2164.0,34237.0,4352.0,13292.0,618.0
2013-11-13,9582.0,262.0,75631.0,862.0,2176.0,34951.0,4376.0,12940.0,613.0
2013-11-14,9764.0,264.0,75631.0,856.0,2294.0,38755.0,4350.0,12904.0,615.0
2013-11-15,9582.0,262.0,75631.0,846.0,2568.0,40181.0,4349.0,12841.0,612.0
2013-11-18,9629.0,264.0,75631.0,851.0,2485.0,38636.0,4351.0,12921.0,606.0
2013-11-19,9582.0,266.0,75631.0,856.0,2449.0,39587.0,4353.0,12801.0,616.0
2013-11-20,9583.0,264.0,75631.0,840.0,2378.0,40063.0,4345.0,12898.0,625.0
2013-11-21,9689.0,263.0,75192.0,846.0,2401.0,42202.0,4238.0,12510.0,607.0
2013-11-22,9578.0,264.0,75037.0,842.0,2437.0,40776.0,4288.0,12545.0,606.0
2013-11-25,9571.0,265.0,75037.0,826.0,2401.0,40419.0,4248.0,12690.0,604.0
2013-11-26,9582.0,265.0,75037.0,831.0,2354.0,39706.0,4308.0,12570.0,612.0
2013-11-27,9594.0,264.0,75037.0,813.0,2318.0,36377.0,4299.0,12681.0,606.0
2013-11-28,9594.0,265.0,75037.0,824.0,2294.0,36140.0,4349.0,13500.0,606.0
2013-11-29,9582.0,267.0,75037.0,826.0,2306.0,37091.0,4303.0,12841.0,609.0
2013-12-02,9741.0,268.0,75489.0,811.0,2318.0,36972.0,4328.0,12827.0,598.0
2013-12-03,9559.0,270.0,75489.0,819.0,2330.0,36377.0,4372.0,12675.0,602.0
2013-12-04,9582.0,270.0,75489.0,824.0,2294.0,36377.0,4383.0,12822.0,612.0
2013-12-05,9808.0,273.0,75489.0,836.0,2330.0,39230.0,4407.0,12789.0,628.0
2013-12-06,9630.0,272.0,75489.0,827.0,2282.0,39230.0,4402.0,12589.0,618.0
2013-12-09,9641.0,271.0,75489.0,825.0,2211.0,38160.0,4465.0,12959.0,616.0
2013-12-10,10699.0,271.0,75489.0,835.0,2223.0,39230.0,4500.0,12436.0,605.0
2013-12-11,9784.0,273.0,75489.0,827.0,2259.0,38517.0,4497.0,12330.0,599.0
2013-12-12,10224.0,273.0,75489.0,830.0,2211.0,37209.0,4523.0,12560.0,605.0
2013-12-13,9809.0,273.0,75489.0,824.0,2235.0,37091.0,4489.0,12549.0,613.0
2013-12-16,10105.0,273.0,75037.0,830.0,2271.0,37209.0,4463.0,12350.0,610.0
2013-12-17,10637.0,273.0,74752.0,825.0,2271.0,37447.0,4591.0,12204.0,618.0
2013-12-18,10130.0,270.0,74752.0,796.0,2259.0,37447.0,4573.0,12349.0,606.0
2013-12-19,10152.0,273.0,74752.0,800.0,2401.0,36972.0,4583.0,12242.0,626.0
2013-12-20,10107.0,285.0,74752.0,801.0,2425.0,37447.0,4630.0,12282.0,619.0
2013-12-23,10224.0,288.0,76678.0,800.0,2413.0,37209.0,4667.0,12364.0,624.0
2013-12-24,10224.0,283.0,76678.0,788.0,2401.0,37328.0,4630.0,13078.0,635.0
2013-12-26,10164.0,286.0,76678.0,775.0,2425.0,37923.0,4595.0,12684.0,618.0
2013-12-27,10105.0,286.0,77866.0,772.0,2413.0,37804.0,4528.0,12852.0,618.0
2013-12-30,10105.0,302.0,77866.0,854.0,2401.0,37209.0,4636.0,12695.0,761.0
2014-01-02,10107.0,287.0,77866.0,793.0,2366.0,37209.0,4699.0,13077.0,669.0
2014-01-03,10247.0,284.0,77866.0,800.0,2354.0,37447.0,4672.0,12827.0,679.0
2014-01-06,10343.0,289.0,77866.0,813.0,2378.0,37685.0,4648.0,12652.0,675.0
2014-01-07,10140.0,286.0,77866.0,806.0,2342.0,37685.0,4691.0,12394.0,681.0
2014-01-08,10045.0,286.0,77866.0,798.0,2271.0,35783.0,4690.0,12918.0,676.0
2014-01-09,9986.0,284.0,77866.0,802.0,2247.0,35664.0,4691.0,13181.0,667.0
2014-01-10,9915.0,284.0,77569.0,813.0,2259.0,35545.0,4701.0,13554.0,679.0
2014-01-13,9773.0,284.0,77569.0,813.0,2282.0,35783.0,4655.0,13492.0,669.0
2014-01-14,9869.0,284.0,79055.0,817.0,2199.0,35188.0,4684.0,13417.0,672.0
2014-01-15,9784.0,284.0,79055.0,830.0,2259.0,37447.0,4705.0,13417.0,671.0
2014-01-16,9785.0,282.0,79055.0,814.0,2247.0,37091.0,4748.0,13236.0,670.0
2014-01-17,10044.0,285.0,79650.0,813.0,2259.0,36972.0,4576.0,13174.0,669.0
2014-01-20,9785.0,287.0,79650.0,814.0,2247.0,37328.0,4607.0,13758.0,667.0
2014-01-21,10028.0,286.0,80244.0,819.0,2235.0,37269.0,4555.0,13255.0,678.0
2014-01-22,9791.0,288.0,84405.0,820.0,2223.0,37626.0,4630.0,13262.0,691.0
2014-01-23,9784.0,289.0,87674.0,824.0,2223.0,37447.0,4601.0,13558.0,695.0
2014-01-24,9867.0,289.0,90943.0,819.0,2211.0,37566.0,4623.0,13626.0,690.0
2014-01-27,9867.0,289.0,91240.0,824.0,2199.0,37685.0,4584.0,14352.0,685.0
2014-01-28,9844.0,289.0,92726.0,808.0,2211.0,38517.0,4599.0,14497.0,682.0
2014-01-29,9972.0,291.0,92726.0,802.0,2211.0,38398.0,4622.0,14977.0,673.0
2014-02-03,10036.0,294.0,93321.0,804.0,2199.0,38755.0,4484.0,14230.0,673.0
2014-02-04,9915.0,290.0,94510.0,800.0,2199.0,38993.0,4517.0,13987.0,681.0
2014-02-05,10225.0,291.0,94510.0,810.0,2176.0,39409.0,4510.0,14370.0,694.0
2014-02-06,10226.0,286.0,92132.0,793.0,2223.0,41786.0,4526.0,13600.0,678.0
2014-02-07,10224.0,288.0,91240.0,796.0,2223.0,44164.0,4468.0,13384.0,678.0
2014-02-10,10580.0,288.0,91240.0,789.0,2294.0,43748.0,4535.0,14040.0,677.0
2014-02-11,10699.0,292.0,90943.0,786.0,2282.0,44402.0,4571.0,14073.0,675.0
2014-02-12,10256.0,291.0,90943.0,787.0,2294.0,44758.0,4460.0,13933.0,675.0
2014-02-13,10461.0,293.0,90943.0,785.0,2282.0,47611.0,4496.0,13466.0,676.0
2014-02-14,10295.0,292.0,90943.0,785.0,2306.0,47968.0,4516.0,14299.0,672.0
2014-02-17,10295.0,293.0,90646.0,779.0,2342.0,46720.0,4533.0,14308.0,688.0
2014-02-18,10295.0,290.0,90646.0,772.0,2544.0,47136.0,4468.0,14873.0,670.0
2014-02-19,10699.0,293.0,90646.0,764.0,2544.0,47909.0,4557.0,14889.0,674.0
2014-02-20,10913.0,289.0,90646.0,747.0,2425.0,47433.0,4496.0,15758.0,675.0
2014-02-21,10919.0,282.0,90646.0,724.0,2425.0,47611.0,4498.0,14978.0,665.0
2014-02-24,10699.0,272.0,90491.0,679.0,2473.0,47374.0,4420.0,14766.0,648.0
2014-02-25,10937.0,265.0,90491.0,637.0,2473.0,47374.0,4399.0,15520.0,621.0
2014-02-26,10937.0,269.0,90491.0,668.0,2485.0,48206.0,4432.0,14175.0,642.0
2014-02-27,10937.0,267.0,90491.0,657.0,2520.0,47433.0,4407.0,14119.0,621.0
2014-02-28,10937.0,267.0,90491.0,643.0,2473.0,44877.0,4400.0,13819.0,628.0
2014-03-03,10937.0,266.0,89160.0,648.0,2663.0,44818.0,4410.0,13891.0,631.0
2014-03-04,10937.0,259.0,88863.0,651.0,2568.0,43391.0,4431.0,14181.0,621.0
2014-03-05,10463.0,260.0,88863.0,623.0,2580.0,44521.0,4422.0,14514.0,594.0
2014-03-06,10937.0,258.0,88863.0,597.0,2603.0,43391.0,4478.0,14286.0,596.0
2014-03-07,10937.0,256.0,88566.0,609.0,2592.0,43926.0,4516.0,14396.0,604.0
2014-03-10,10937.0,256.0,88566.0,636.0,2603.0,44045.0,4539.0,14125.0,622.0
2014-03-11,10949.0,260.0,88268.0,623.0,2568.0,43629.0,4531.0,14086.0,616.0
2014-03-12,10937.0,257.0,88268.0,615.0,2449.0,40776.0,4544.0,14190.0,612.0
2014-03-13,10943.0,257.0,88268.0,618.0,2449.0,40538.0,4514.0,14047.0,626.0
2014-03-14,10996.0,261.0,88268.0,623.0,2461.0,39765.0,4509.0,14024.0,628.0
2014-03-17,10937.0,264.0,88268.0,631.0,2473.0,41608.0,4434.0,14255.0,640.0
2014-03-18,10937.0,270.0,88268.0,630.0,2461.0,40657.0,4351.0,14103.0,648.0
2014-03-19,10943.0,270.0,88268.0,641.0,2473.0,40003.0,4397.0,13954.0,653.0
2014-03-20,10937.0,279.0,88268.0,786.0,2556.0,39765.0,4366.0,14166.0,691.0
2014-03-21,10996.0,283.0,88268.0,760.0,2544.0,40122.0,4350.0,14815.0,678.0
2014-03-24,10937.0,279.0,88268.0,722.0,2544.0,40181.0,4393.0,14069.0,663.0
2014-03-25,11056.0,275.0,88268.0,712.0,2461.0,39468.0,4369.0,14034.0,650.0
2014-03-26,11056.0,276.0,88268.0,724.0,2449.0,39290.0,4460.0,13871.0,653.0
2014-03-27,11056.0,276.0,88268.0,724.0,2413.0,38814.0,4443.0,14380.0,647.0
2014-03-28,11056.0,279.0,88268.0,722.0,2366.0,38160.0,4515.0,14610.0,659.0
2014-03-31,11056.0,279.0,88268.0,725.0,2354.0,37507.0,4574.0,14037.0,657.0
2014-04-01,11056.0,279.0,88268.0,714.0,2425.0,37923.0,4560.0,14197.0,650.0
2014-04-02,10760.0,279.0,88268.0,730.0,2496.0,38874.0,4584.0,14182.0,657.0
2014-04-03,11056.0,277.0,88268.0,729.0,2473.0,38517.0,4941.0,14357.0,649.0
2014-04-04,11294.0,277.0,88114.0,736.0,2461.0,38695.0,5435.0,15182.0,649.0
2014-04-07,11175.0,276.0,88268.0,719.0,2449.0,38220.0,5152.0,14260.0,646.0
2014-04-08,11175.0,272.0,88268.0,717.0,2437.0,38042.0,5288.0,14927.0,642.0
2014-04-09,11057.0,273.0,88268.0,716.0,2437.0,38279.0,5219.0,14872.0,631.0
2014-04-10,11056.0,272.0,88268.0,722.0,2425.0,38458.0,5189.0,14828.0,636.0
2014-04-11,11056.0,272.0,88268.0,716.0,2401.0,38993.0,5207.0,14931.0,632.0
2014-04-14,11056.0,269.0,88268.0,701.0,2389.0,38398.0,5234.0,14805.0,647.0
2014-04-15,11056.0,270.0,88268.0,707.0,2401.0,38339.0,5264.0,14897.0,628.0
2014-04-16,11519.0,269.0,88268.0,706.0,2437.0,38517.0,5265.0,14937.0,610.0
2014-04-17,11115.0,271.0,88268.0,679.0,2437.0,38933.0,5433.0,15125.0,616.0
2014-04-18,11056.0,268.0,88268.0,886.0,2413.0,38933.0,5583.0,15138.0,634.0
2014-04-21,11115.0,275.0,88268.0,820.0,2413.0,40538.0,5503.0,14918.0,623.0
2014-04-22,10949.0,275.0,88268.0,781.0,2401.0,40419.0,5352.0,14845.0,615.0
2014-04-23,10985.0,274.0,88268.0,762.0,2354.0,39052.0,5266.0,14868.0,637.0
2014-04-24,10937.0,272.0,88268.0,802.0,2366.0,40419.0,5347.0,14902.0,652.0
2014-04-25,11056.0,274.0,88268.0,793.0,2342.0,41251.0,5281.0,14982.0,643.0
2014-04-28,11056.0,267.0,88268.0,745.0,2330.0,41073.0,5615.0,15168.0,639.0
2014-04-29,11056.0,268.0,88268.0,713.0,2378.0,41132.0,5851.0,15519.0,638.0
2014-04-30,11093.0,265.0,88268.0,690.0,2354.0,41370.0,5844.0,15018.0,620.0
2014-05-02,11294.0,263.0,88268.0,690.0,2389.0,43153.0,5894.0,15024.0,621.0
2014-05-07,11175.0,268.0,88268.0,751.0,2378.0,44521.0,5944.0,15874.0,622.0
2014-05-08,11075.0,267.0,88268.0,713.0,2378.0,45293.0,6057.0,15135.0,613.0
2014-05-09,11294.0,264.0,88268.0,594.0,2413.0,48028.0,5887.0,15213.0,624.0
2014-05-12,11056.0,263.0,88268.0,607.0,2437.0,46958.0,5883.0,14999.0,617.0
2014-05-13,11056.0,262.0,88268.0,606.0,2532.0,44461.0,5643.0,14768.0,615.0
2014-05-14,11056.0,264.0,88268.0,585.0,2473.0,44818.0,5917.0,15262.0,620.0
2014-05-15,11056.0,263.0,88268.0,558.0,2413.0,45293.0,5924.0,15892.0,625.0
2014-05-16,11056.0,265.0,88268.0,563.0,2389.0,43629.0,5917.0,15885.0,626.0
2014-05-19,11103.0,265.0,88268.0,573.0,2425.0,42321.0,6015.0,15882.0,630.0
2014-05-20,11290.0,265.0,88268.0,621.0,2413.0,42797.0,6051.0,17244.0,631.0
2014-05-21,11115.0,269.0,88268.0,688.0,2413.0,42262.0,6011.0,16511.0,631.0
2014-05-22,11056.0,272.0,88268.0,729.0,2425.0,42084.0,5946.0,16681.0,636.0
2014-05-23,11056.0,271.0,88268.0,720.0,2413.0,42500.0,5927.0,16779.0,637.0
2014-05-26,11145.0,270.0,88268.0,760.0,2401.0,42321.0,5982.0,16822.0,630.0
2014-05-27,11056.0,268.0,88268.0,769.0,2401.0,42559.0,5956.0,16989.0,633.0
2014-05-28,11056.0,266.0,88268.0,805.0,2425.0,42856.0,5940.0,17729.0,632.0
2014-05-29,11056.0,270.0,88268.0,880.0,2437.0,43272.0,5860.0,17103.0,654.0
2014-05-30,11056.0,268.0,88268.0,945.0,2437.0,42797.0,5957.0,16414.0,653.0
2014-06-02,11056.0,266.0,88268.0,1012.0,2449.0,42737.0,5986.0,17238.0,642.0
2014-06-03,11175.0,257.0,88268.0,826.0,2485.0,42559.0,5756.0,16728.0,633.0
2014-06-05,11294.0,262.0,88268.0,939.0,2473.0,42262.0,5530.0,16163.0,635.0
2014-06-09,11056.0,262.0,88268.0,854.0,2461.0,41905.0,5537.0,15999.0,642.0
2014-06-10,11056.0,262.0,88268.0,884.0,2449.0,41608.0,5549.0,14847.0,646.0
2014-06-11,11056.0,262.0,88268.0,894.0,2461.0,40895.0,5413.0,15515.0,648.0
2014-06-12,11638.0,262.0,88268.0,892.0,2473.0,41132.0,5289.0,14733.0,643.0
2014-06-13,11472.0,265.0,88268.0,858.0,2461.0,40657.0,5205.0,14722.0,694.0
2014-06-16,11531.0,262.0,88268.0,827.0,2592.0,40181.0,5665.0,15550.0,684.0
2014-06-17,11591.0,263.0,88268.0,865.0,2580.0,40479.0,5520.0,14998.0,660.0
2014-06-18,11412.0,265.0,88268.0,848.0,2746.0,41132.0,5839.0,14962.0,660.0
2014-06-19,11414.0,265.0,88268.0,869.0,2924.0,41667.0,5768.0,15437.0,670.0
2014-06-20,11473.0,266.0,88268.0,880.0,2734.0,40657.0,5685.0,15705.0,666.0
2014-06-23,11531.0,275.0,88268.0,942.0,2615.0,40419.0,5760.0,15785.0,686.0
2014-06-24,11412.0,272.0,88268.0,926.0,2532.0,40419.0,5813.0,15432.0,690.0
2014-06-25,11533.0,277.0,88268.0,927.0,2675.0,39409.0,5698.0,15434.0,686.0
2014-06-26,11412.0,278.0,88268.0,924.0,2639.0,39646.0,5863.0,16109.0,679.0
2014-06-27,11531.0,275.0,88268.0,912.0,2580.0,39468.0,5855.0,16107.0,675.0
2014-06-30,11424.0,273.0,88268.0,899.0,2580.0,39646.0,5824.0,15416.0,671.0
2014-07-01,11767.0,274.0,88268.0,893.0,2603.0,39468.0,5791.0,15689.0,670.0
2014-07-02,11473.0,276.0,88268.0,909.0,2603.0,39587.0,5749.0,15561.0,664.0
2014-07-03,11414.0,276.0,88268.0,909.0,2592.0,39884.0,5635.0,15344.0,670.0
2014-07-04,11412.0,273.0,88268.0,899.0,2603.0,40419.0,5691.0,15336.0,683.0
2014-07-07,12007.0,273.0,88268.0,892.0,2603.0,40360.0,5716.0,15073.0,676.0
2014-07-08,12364.0,275.0,88268.0,896.0,2603.0,40895.0,5629.0,15599.0,681.0
2014-07-09,12482.0,275.0,88268.0,913.0,2603.0,41251.0,5656.0,15016.0,690.0
2014-07-10,12132.0,277.0,88268.0,903.0,2592.0,40954.0,5672.0,15755.0,678.0
2014-07-11,12132.0,277.0,88268.0,899.0,2603.0,41251.0,5633.0,15313.0,661.0
2014-07-14,12714.0,275.0,88268.0,890.0,2841.0,42381.0,5537.0,15312.0,665.0
2014-07-15,12542.0,275.0,88268.0,895.0,2734.0,42143.0,5610.0,14037.0,668.0
2014-07-16,12542.0,273.0,88268.0,865.0,2770.0,43332.0,5566.0,13946.0,663.0
2014-07-17,12542.0,273.0,88268.0,836.0,2806.0,42559.0,5637.0,14449.0,666.0
2014-07-18,12542.0,275.0,88268.0,801.0,2901.0,42737.0,5760.0,14848.0,672.0
2014-07-21,12542.0,272.0,88268.0,823.0,2889.0,42916.0,5698.0,15171.0,666.0
2014-07-22,12542.0,272.0,88268.0,799.0,3043.0,43272.0,5744.0,14371.0,669.0
2014-07-23,12542.0,273.0,88268.0,808.0,3079.0,43391.0,5902.0,14402.0,663.0
2014-07-24,12542.0,272.0,88268.0,805.0,3127.0,42500.0,5830.0,14631.0,661.0
2014-07-25,12542.0,272.0,88268.0,813.0,3103.0,41905.0,5807.0,14667.0,657.0
2014-07-28,12542.0,273.0,88268.0,811.0,3103.0,41965.0,5682.0,15580.0,654.0
2014-07-29,12542.0,268.0,88268.0,801.0,3103.0,41608.0,5605.0,15431.0,647.0
2014-07-30,12542.0,272.0,88268.0,804.0,3257.0,41549.0,5641.0,14797.0,644.0
2014-07-31,12542.0,271.0,88566.0,787.0,3186.0,41786.0,5410.0,14981.0,654.0
2014-08-01,11412.0,273.0,88566.0,761.0,3222.0,41727.0,5549.0,15535.0,650.0
2014-08-04,11888.0,269.0,88566.0,729.0,3245.0,41549.0,5389.0,14988.0,636.0
2014-08-05,11888.0,270.0,88566.0,743.0,3138.0,41489.0,5372.0,14988.0,629.0
2014-08-06,11436.0,268.0,88566.0,730.0,3150.0,41192.0,5322.0,15145.0,612.0
2014-08-07,11729.0,266.0,88566.0,737.0,3210.0,41132.0,5296.0,15035.0,613.0
2014-08-08,11710.0,265.0,88566.0,758.0,2960.0,39944.0,5065.0,15339.0,613.0
2014-08-11,11412.0,259.0,88566.0,737.0,3031.0,39290.0,4912.0,14977.0,597.0
2014-08-12,11710.0,253.0,88566.0,728.0,2901.0,39349.0,4975.0,14795.0,605.0
2014-08-13,11353.0,258.0,88566.0,749.0,2651.0,37507.0,4872.0,15013.0,605.0
2014-08-14,11294.0,257.0,88566.0,767.0,2651.0,38458.0,4722.0,15013.0,618.0
2014-08-18,11412.0,264.0,88566.0,816.0,2603.0,38220.0,4775.0,14940.0,619.0
2014-08-19,11412.0,269.0,88566.0,783.0,2556.0,38042.0,4703.0,14890.0,630.0
2014-08-20,11412.0,264.0,88566.0,780.0,2615.0,38814.0,4658.0,14942.0,630.0
2014-08-21,11140.0,270.0,88566.0,774.0,2663.0,39706.0,4703.0,14590.0,624.0
2014-08-22,11068.0,265.0,88566.0,749.0,2853.0,40241.0,4869.0,14564.0,639.0
2014-08-25,11578.0,267.0,88566.0,755.0,2865.0,40063.0,4746.0,14622.0,637.0
2014-08-26,11068.0,267.0,88566.0,761.0,2996.0,40419.0,4917.0,14860.0,641.0
2014-08-27,11234.0,264.0,88566.0,749.0,2936.0,40122.0,4985.0,14994.0,656.0
2014-08-28,10996.0,263.0,88566.0,751.0,2901.0,40003.0,5105.0,14877.0,647.0
2014-08-29,10985.0,262.0,88566.0,718.0,2853.0,39230.0,5112.0,14849.0,654.0
2014-09-01,10996.0,264.0,88566.0,704.0,2877.0,39646.0,4894.0,14680.0,646.0
2014-09-02,10892.0,263.0,88566.0,697.0,3008.0,39528.0,4986.0,14590.0,642.0
2014-09-03,11500.0,262.0,88566.0,691.0,3020.0,39706.0,5052.0,14623.0,636.0
2014-09-04,11329.0,262.0,88566.0,700.0,3043.0,39944.0,5049.0,14758.0,629.0
2014-09-05,11412.0,262.0,88566.0,690.0,3091.0,40241.0,5038.0,14732.0,624.0
2014-09-11,10963.0,261.0,88566.0,691.0,3198.0,40122.0,5049.0,14835.0,612.0
2014-09-12,10996.0,258.0,88566.0,666.0,3376.0,40716.0,5088.0,14903.0,606.0
2014-09-15,11004.0,260.0,88566.0,654.0,3162.0,40716.0,5056.0,15220.0,596.0
2014-09-16,11048.0,260.0,88566.0,662.0,3234.0,40895.0,5081.0,14588.0,594.0
2014-09-17,11171.0,260.0,88566.0,670.0,3138.0,41251.0,5068.0,14824.0,594.0
2014-09-18,11591.0,263.0,88566.0,710.0,3162.0,41608.0,5225.0,14747.0,597.0
2014-09-19,11176.0,260.0,88566.0,712.0,3198.0,41608.0,5181.0,14751.0,616.0
2014-09-22,11175.0,261.0,88566.0,703.0,3138.0,41786.0,5182.0,14741.0,612.0
2014-09-23,11294.0,263.0,88566.0,712.0,2936.0,40479.0,5215.0,15043.0,619.0
2014-09-24,11317.0,270.0,88566.0,718.0,2889.0,40954.0,5231.0,15149.0,615.0
2014-09-25,11115.0,271.0,88566.0,743.0,2829.0,40003.0,5216.0,15093.0,618.0
2014-09-26,11134.0,272.0,88566.0,717.0,2936.0,40419.0,5298.0,15150.0,635.0
2014-09-29,11587.0,270.0,88566.0,705.0,2984.0,40419.0,5327.0,14946.0,630.0
2014-09-30,11089.0,270.0,88566.0,707.0,2924.0,40657.0,5379.0,14717.0,628.0
2014-10-01,11127.0,269.0,88566.0,719.0,2924.0,40598.0,5451.0,14656.0,623.0
2014-10-02,11282.0,271.0,88566.0,718.0,2806.0,40300.0,5356.0,15138.0,617.0
2014-10-06,11282.0,273.0,88566.0,713.0,2865.0,40360.0,5209.0,15210.0,612.0
2014-10-07,11294.0,271.0,88566.0,719.0,2817.0,40657.0,5119.0,15928.0,612.0
2014-10-08,11175.0,272.0,88566.0,749.0,2829.0,41132.0,5050.0,15368.0,612.0
2014-10-10,11294.0,277.0,88566.0,751.0,2817.0,41073.0,5061.0,15459.0,622.0
2014-10-13,11056.0,275.0,88566.0,751.0,2889.0,41073.0,4792.0,16037.0,617.0
2014-10-14,11529.0,268.0,88566.0,737.0,2901.0,41073.0,4809.0,15336.0,610.0
2014-10-15,11175.0,270.0,88566.0,706.0,2924.0,41311.0,4780.0,15194.0,601.0
2014-10-16,11115.0,270.0,88566.0,692.0,3020.0,42202.0,4871.0,15129.0,592.0
2014-10-17,11294.0,265.0,88566.0,693.0,2948.0,42321.0,4970.0,15019.0,593.0
2014-10-20,10996.0,266.0,88566.0,690.0,3008.0,41370.0,5077.0,15486.0,585.0
2014-10-21,11528.0,262.0,88566.0,693.0,2924.0,41311.0,5046.0,15452.0,583.0
2014-10-22,11472.0,267.0,88566.0,691.0,2913.0,41132.0,4962.0,13844.0,584.0
2014-10-23,11235.0,269.0,88566.0,680.0,2924.0,41786.0,4886.0,14622.0,589.0
2014-10-24,11411.0,267.0,88566.0,641.0,2924.0,41846.0,4769.0,14244.0,583.0
2014-10-27,11649.0,263.0,88566.0,641.0,2972.0,41132.0,4603.0,14197.0,590.0
2014-10-28,11118.0,262.0,89754.0,634.0,2901.0,40538.0,4624.0,14455.0,584.0
2014-10-29,11131.0,262.0,89754.0,648.0,2924.0,40479.0,4667.0,14408.0,588.0
2014-10-30,11077.0,265.0,89754.0,661.0,2924.0,40716.0,4653.0,14764.0,586.0
2014-10-31,11072.0,264.0,89754.0,654.0,2877.0,40538.0,4690.0,14744.0,589.0
